N	Wortform	Lemma	POS	Datum	Frequenz	Frequenz (rel.)
1	impfgegnern	impfgegnern	NN	2020-12-02	3	31.4574223788103
1	impfgegnern	impfgegnern	NN	2020-12-16	2	23.1704067564906
1	impfgegnern	impfgegnern	NN	2020-12-19	3	51.4853524172373
1	impfgegnern	impfgegnern	NN	2020-12-27	2	39.273441335297
1	impfgegnern	impfgegnern	NN	2021-01-08	1	10.9685203466052
1	impfgegnern	impfgegnern	NN	2021-01-13	2	21.2865596662267
1	impfgegnern	impfgegnern	NN	2021-01-24	1	17.0537876462362
1	impfgegnern	impfgegnern	NN	2021-01-30	1	17.24286576429
1	impfgegnern	impfgegnern	NN	2021-02-19	1	10.6476995645091
1	impfgegnern	impfgegnern	NN	2021-02-21	1	16.5609525859927
1	impfgegnern	impfgegnern	NN	2021-02-24	2	22.0996917093007
1	impfgegnern	impfgegnern	NN	2021-03-04	2	22.313708426772
1	impfgegnern	impfgegnern	NN	2021-03-21	14	231.642344220524
1	impfgegnern	impfgegnern	NN	2021-04-14	1	13.636797534467
1	impfgegnern	impfgegnern	NN	2021-04-22	2	21.8471789830138
1	impfgegnern	impfgegnern	NN	2021-06-03	2	26.1824656027858
1	impfgegnern	impfgegnern	NN	2021-06-23	2	21.5922095308013
1	impfgegnern	impfgegnern	NN	2021-07-11	2	34.5685840707965
1	impfgegnern	impfgegnern	NN	2021-07-15	1	10.634903754121
1	impfgegnern	impfgegnern	NN	2021-07-21	1	11.3862795331625
1	impfgegnern	impfgegnern	NN	2021-07-23	1	11.0301011460275
1	impfgegnern	impfgegnern	NN	2021-07-25	3	48.6034605663923
1	impfgegnern	impfgegnern	NN	2021-07-28	1	10.8712195334073
1	impfgegnern	impfgegnern	NN	2021-07-29	2	21.6129764310492
1	impfgegnern	impfgegnern	NN	2021-08-04	4	46.3107684114249
1	impfgegnern	impfgegnern	NN	2021-08-11	2	22.6621191347603
1	impfgegnern	impfgegnern	NN	2021-08-14	1	18.0043930719095
1	impfgegnern	impfgegnern	NN	2021-08-19	1	11.8985293417734
1	impfgegnern	impfgegnern	NN	2021-08-20	1	11.5326951908661
1	impfgegnern	impfgegnern	NN	2021-09-04	3	58.9217322989296
1	impfgegnern	impfgegnern	NN	2021-09-09	2	21.6183496551873
1	impfgegnern	impfgegnern	NN	2021-09-10	1	9.51257562497622
1	impfgegnern	impfgegnern	NN	2021-09-11	2	31.3047833708991
1	impfgegnern	impfgegnern	NN	2021-09-13	3	30.8629274515452
1	impfgegnern	impfgegnern	NN	2021-09-15	1	10.100295938671
1	impfgegnern	impfgegnern	NN	2021-09-16	5	50.6647211413748
1	impfstoffs	impfstoff	NN	2020-01-24	2	19.8363501115795
1	impfstoffs	impfstoff	NN	2020-02-04	1	10.0605645988853
1	impfstoffs	impfstoff	NN	2020-02-06	1	9.94619110611591
1	impfstoffs	impfstoff	NN	2020-02-07	1	10.3855101362579
1	impfstoffs	impfstoff	NN	2020-03-08	1	16.6430889573105
1	impfstoffs	impfstoff	NN	2020-03-09	1	10.5498586318943
1	impfstoffs	impfstoff	NN	2020-03-16	1	10.0828812841558
1	impfstoffs	impfstoff	NN	2020-03-20	1	9.99140738964491
1	impfstoffs	impfstoff	NN	2020-03-21	1	15.7175864074313
1	impfstoffs	impfstoff	NN	2020-03-24	1	9.85435266757327
1	impfstoffs	impfstoff	NN	2020-03-30	6	63.2571085175697
1	impfstoffs	impfstoff	NN	2020-03-31	6	60.5027780858938
1	impfstoffs	impfstoff	NN	2020-04-01	1	9.89589518267822
1	impfstoffs	impfstoff	NN	2020-04-05	1	17.3973556019485
1	impfstoffs	impfstoff	NN	2020-04-16	6	60.6207565470417
1	impfstoffs	impfstoff	NN	2020-04-17	5	50.1167720789439
1	impfstoffs	impfstoff	NN	2020-04-21	1	9.95183312766212
1	impfstoffs	impfstoff	NN	2020-04-22	4	46.9670995467675
1	impfstoffs	impfstoff	NN	2020-04-23	1	11.4165677230797
1	impfstoffs	impfstoff	NN	2020-04-30	2	19.51447974397
1	impfstoffs	impfstoff	NN	2020-05-01	2	28.2043688567359
1	impfstoffs	impfstoff	NN	2020-05-02	2	33.0043895838146
1	impfstoffs	impfstoff	NN	2020-05-03	3	51.2093952170425
1	impfstoffs	impfstoff	NN	2020-05-04	16	153.918673221037
1	impfstoffs	impfstoff	NN	2020-05-05	10	96.4459661474659
1	impfstoffs	impfstoff	NN	2020-05-11	2	19.8524959550539
1	impfstoffs	impfstoff	NN	2020-05-12	1	10.0532823967025
1	impfstoffs	impfstoff	NN	2020-05-15	4	39.1588675255512
1	impfstoffs	impfstoff	NN	2020-05-17	1	16.4609053497942
1	impfstoffs	impfstoff	NN	2020-05-20	2	20.6893698017958
1	impfstoffs	impfstoff	NN	2020-05-28	1	9.67108635313005
1	impfstoffs	impfstoff	NN	2020-06-04	2	19.4280385452285
1	impfstoffs	impfstoff	NN	2020-06-06	1	15.5195157911073
1	impfstoffs	impfstoff	NN	2020-06-11	2	23.5072872590503
1	impfstoffs	impfstoff	NN	2020-06-13	1	16.0133230848066
1	impfstoffs	impfstoff	NN	2020-06-15	1	10.110098977869
1	impfstoffs	impfstoff	NN	2020-06-22	1	9.73842588084062
1	impfstoffs	impfstoff	NN	2020-06-25	1	10.5257618020104
1	impfstoffs	impfstoff	NN	2020-07-03	1	10.1297622544799
1	impfstoffs	impfstoff	NN	2020-07-17	2	24.3964917844814
1	impfstoffs	impfstoff	NN	2020-07-20	1	10.7127170664296
1	impfstoffs	impfstoff	NN	2020-07-21	2	21.0579514824798
1	impfstoffs	impfstoff	NN	2020-07-23	4	46.4586866129294
1	impfstoffs	impfstoff	NN	2020-07-27	3	35.1902030474716
1	impfstoffs	impfstoff	NN	2020-07-28	4	45.0567151401827
1	impfstoffs	impfstoff	NN	2020-08-01	1	21.041999831664
1	impfstoffs	impfstoff	NN	2020-08-03	2	26.2536098713573
1	impfstoffs	impfstoff	NN	2020-08-04	1	13.3031794598909
1	impfstoffs	impfstoff	NN	2020-08-05	1	11.9172466393364
1	impfstoffs	impfstoff	NN	2020-08-06	1	11.8470779182315
1	impfstoffs	impfstoff	NN	2020-08-11	7	84.1437174694378
1	impfstoffs	impfstoff	NN	2020-08-12	9	101.194090265129
1	impfstoffs	impfstoff	NN	2020-08-15	5	95.3070794098586
1	impfstoffs	impfstoff	NN	2020-08-16	3	58.0012760280726
1	impfstoffs	impfstoff	NN	2020-08-19	1	10.6970176714732
1	impfstoffs	impfstoff	NN	2020-08-24	1	11.9683079206262
1	impfstoffs	impfstoff	NN	2020-08-31	1	11.8538187076967
1	impfstoffs	impfstoff	NN	2020-09-01	1	11.2880831705968
1	impfstoffs	impfstoff	NN	2020-09-02	6	61.6472135459477
1	impfstoffs	impfstoff	NN	2020-09-04	2	22.2632856156912
1	impfstoffs	impfstoff	NN	2020-09-07	2	24.1668479180261
1	impfstoffs	impfstoff	NN	2020-09-08	1	11.4323604394599
1	impfstoffs	impfstoff	NN	2020-09-09	5	52.3653425217054
1	impfstoffs	impfstoff	NN	2020-09-16	3	33.0527521924992
1	impfstoffs	impfstoff	NN	2020-09-19	2	33.3822940312458
1	impfstoffs	impfstoff	NN	2020-09-22	3	32.5962948878144
1	impfstoffs	impfstoff	NN	2020-09-23	1	10.2418091131617
1	impfstoffs	impfstoff	NN	2020-09-25	4	44.535990647442
1	impfstoffs	impfstoff	NN	2020-09-30	1	11.299818072929
1	impfstoffs	impfstoff	NN	2020-10-05	1	11.5632335426279
1	impfstoffs	impfstoff	NN	2020-10-12	1	11.6950857249784
1	impfstoffs	impfstoff	NN	2020-10-21	1	13.4285867755277
1	impfstoffs	impfstoff	NN	2020-10-27	2	24.0737620067888
1	impfstoffs	impfstoff	NN	2020-10-29	2	20.7185182115775
1	impfstoffs	impfstoff	NN	2020-11-05	4	43.6185989706011
1	impfstoffs	impfstoff	NN	2020-11-06	3	44.8678641401074
1	impfstoffs	impfstoff	NN	2020-11-07	2	29.2282286232043
1	impfstoffs	impfstoff	NN	2020-11-08	1	18.3705336640029
1	impfstoffs	impfstoff	NN	2020-11-09	11	134.416814321501
1	impfstoffs	impfstoff	NN	2020-11-10	16	187.634862557463
1	impfstoffs	impfstoff	NN	2020-11-11	3	32.4703437527059
1	impfstoffs	impfstoff	NN	2020-11-12	2	22.5708159349961
1	impfstoffs	impfstoff	NN	2020-11-13	2	22.6380069498681
1	impfstoffs	impfstoff	NN	2020-11-14	1	19.3281533882253
1	impfstoffs	impfstoff	NN	2020-11-17	1	10.9065526568362
1	impfstoffs	impfstoff	NN	2020-11-18	2	22.9568411386593
1	impfstoffs	impfstoff	NN	2020-11-19	1	10.9777919269318
1	impfstoffs	impfstoff	NN	2020-11-20	4	44.8244562233154
1	impfstoffs	impfstoff	NN	2020-11-23	5	74.2588962157666
1	impfstoffs	impfstoff	NN	2020-11-26	1	11.8800118800119
1	impfstoffs	impfstoff	NN	2020-11-27	4	43.1816219017186
1	impfstoffs	impfstoff	NN	2020-11-28	1	17.0943093044326
1	impfstoffs	impfstoff	NN	2020-11-30	3	35.9531171352556
1	impfstoffs	impfstoff	NN	2020-12-01	1	10.7987862164293
1	impfstoffs	impfstoff	NN	2020-12-02	1	10.4858074596034
1	impfstoffs	impfstoff	NN	2020-12-03	8	85.954959601169
1	impfstoffs	impfstoff	NN	2020-12-04	1	10.7552324205726
1	impfstoffs	impfstoff	NN	2020-12-05	2	35.1883456199307
1	impfstoffs	impfstoff	NN	2020-12-07	1	16.6936547418326
1	impfstoffs	impfstoff	NN	2020-12-08	2	27.3104653703299
1	impfstoffs	impfstoff	NN	2020-12-09	3	33.930894079059
1	impfstoffs	impfstoff	NN	2020-12-10	2	24.5990357177999
1	impfstoffs	impfstoff	NN	2020-12-11	3	35.5686237313858
1	impfstoffs	impfstoff	NN	2020-12-13	2	31.9070865639258
1	impfstoffs	impfstoff	NN	2020-12-14	1	10.5780927698736
1	impfstoffs	impfstoff	NN	2020-12-15	9	114.530045048484
1	impfstoffs	impfstoff	NN	2020-12-16	3	34.7556101347359
1	impfstoffs	impfstoff	NN	2020-12-17	4	46.9814423302795
1	impfstoffs	impfstoff	NN	2020-12-18	1	10.6000699604617
1	impfstoffs	impfstoff	NN	2020-12-19	2	34.3235682781582
1	impfstoffs	impfstoff	NN	2020-12-20	4	68.4006224456643
1	impfstoffs	impfstoff	NN	2020-12-21	5	58.4344248883902
1	impfstoffs	impfstoff	NN	2020-12-22	16	179.880379547601
1	impfstoffs	impfstoff	NN	2020-12-23	6	73.1448634019676
1	impfstoffs	impfstoff	NN	2020-12-24	1	23.133154436939
1	impfstoffs	impfstoff	NN	2020-12-25	1	23.9383348494279
1	impfstoffs	impfstoff	NN	2020-12-26	8	180.962721679334
1	impfstoffs	impfstoff	NN	2020-12-27	1	19.6367206676485
1	impfstoffs	impfstoff	NN	2020-12-28	8	108.86871793476
1	impfstoffs	impfstoff	NN	2020-12-29	2	24.9971878163707
1	impfstoffs	impfstoff	NN	2020-12-30	5	61.3617397280448
1	impfstoffs	impfstoff	NN	2020-12-31	2	36.8745160219772
1	impfstoffs	impfstoff	NN	2021-01-01	2	37.1574547143521
1	impfstoffs	impfstoff	NN	2021-01-02	5	96.3706801842607
1	impfstoffs	impfstoff	NN	2021-01-03	6	98.1434530138219
1	impfstoffs	impfstoff	NN	2021-01-04	4	53.9818351124846
1	impfstoffs	impfstoff	NN	2021-01-05	1	11.5768879009945
1	impfstoffs	impfstoff	NN	2021-01-06	10	119.077388394718
1	impfstoffs	impfstoff	NN	2021-01-08	1	10.9685203466052
1	impfstoffs	impfstoff	NN	2021-01-10	2	37.3545507181412
1	impfstoffs	impfstoff	NN	2021-01-11	1	11.4873868492395
1	impfstoffs	impfstoff	NN	2021-01-12	12	132.837407013815
1	impfstoffs	impfstoff	NN	2021-01-13	1	10.6432798331134
1	impfstoffs	impfstoff	NN	2021-01-14	1	11.5372190687157
1	impfstoffs	impfstoff	NN	2021-01-15	6	64.9793690503265
1	impfstoffs	impfstoff	NN	2021-01-16	4	64.5338237903941
1	impfstoffs	impfstoff	NN	2021-01-17	3	48.2059357575563
1	impfstoffs	impfstoff	NN	2021-01-18	1	11.1931945377211
1	impfstoffs	impfstoff	NN	2021-01-19	1	10.4659438188136
1	impfstoffs	impfstoff	NN	2021-01-20	1	10.0118139404497
1	impfstoffs	impfstoff	NN	2021-01-22	4	42.2949224945545
1	impfstoffs	impfstoff	NN	2021-01-26	7	75.0509274150316
1	impfstoffs	impfstoff	NN	2021-01-27	5	60.2721892064564
1	impfstoffs	impfstoff	NN	2021-01-28	3	34.4867226117945
1	impfstoffs	impfstoff	NN	2021-01-29	15	162.399177177502
1	impfstoffs	impfstoff	NN	2021-01-30	8	137.94292611432
1	impfstoffs	impfstoff	NN	2021-01-31	1	16.7302415846885
1	impfstoffs	impfstoff	NN	2021-02-02	3	32.7872435764325
1	impfstoffs	impfstoff	NN	2021-02-03	4	47.7840162465655
1	impfstoffs	impfstoff	NN	2021-02-04	3	32.7693366393953
1	impfstoffs	impfstoff	NN	2021-02-05	15	159.872102318145
1	impfstoffs	impfstoff	NN	2021-02-06	2	34.2594813114529
1	impfstoffs	impfstoff	NN	2021-02-07	1	16.750979932326
1	impfstoffs	impfstoff	NN	2021-02-08	5	54.290584926762
1	impfstoffs	impfstoff	NN	2021-02-10	2	20.4641263864446
1	impfstoffs	impfstoff	NN	2021-02-11	1	12.592079581943
1	impfstoffs	impfstoff	NN	2021-02-13	2	38.2255690831597
1	impfstoffs	impfstoff	NN	2021-02-15	1	11.8281604844815
1	impfstoffs	impfstoff	NN	2021-02-17	4	41.0559592724884
1	impfstoffs	impfstoff	NN	2021-02-18	4	42.7885283955372
1	impfstoffs	impfstoff	NN	2021-02-19	3	31.9430986935273
1	impfstoffs	impfstoff	NN	2021-02-22	2	21.8581623842884
1	impfstoffs	impfstoff	NN	2021-02-24	1	11.0498458546503
1	impfstoffs	impfstoff	NN	2021-02-25	5	57.8328860923476
1	impfstoffs	impfstoff	NN	2021-02-26	3	35.220362065322
1	impfstoffs	impfstoff	NN	2021-02-27	4	67.8621719288126
1	impfstoffs	impfstoff	NN	2021-03-01	6	64.9041581930682
1	impfstoffs	impfstoff	NN	2021-03-02	2	21.2562440216814
1	impfstoffs	impfstoff	NN	2021-03-03	3	30.6688884572527
1	impfstoffs	impfstoff	NN	2021-03-04	3	33.470562640158
1	impfstoffs	impfstoff	NN	2021-03-05	7	73.8513477870971
1	impfstoffs	impfstoff	NN	2021-03-06	1	16.5606783253842
1	impfstoffs	impfstoff	NN	2021-03-07	1	17.6822152279238
1	impfstoffs	impfstoff	NN	2021-03-08	1	11.6626236238104
1	impfstoffs	impfstoff	NN	2021-03-09	3	32.9290379232753
1	impfstoffs	impfstoff	NN	2021-03-12	3	42.3806631161089
1	impfstoffs	impfstoff	NN	2021-03-13	1	18.3257586864096
1	impfstoffs	impfstoff	NN	2021-03-14	3	45.7945351854679
1	impfstoffs	impfstoff	NN	2021-03-15	2	23.8177466029939
1	impfstoffs	impfstoff	NN	2021-03-16	9	98.5426634987025
1	impfstoffs	impfstoff	NN	2021-03-17	3	31.3998032278998
1	impfstoffs	impfstoff	NN	2021-03-18	13	142.247510668563
1	impfstoffs	impfstoff	NN	2021-03-19	2	20.8696378074359
1	impfstoffs	impfstoff	NN	2021-03-20	2	33.6632330168989
1	impfstoffs	impfstoff	NN	2021-03-21	1	16.5458817300374
1	impfstoffs	impfstoff	NN	2021-03-24	6	77.2409531533619
1	impfstoffs	impfstoff	NN	2021-03-25	5	51.4901241941796
1	impfstoffs	impfstoff	NN	2021-03-27	2	52.734272003375
1	impfstoffs	impfstoff	NN	2021-03-28	2	33.6445453780806
1	impfstoffs	impfstoff	NN	2021-03-30	3	33.8527855200352
1	impfstoffs	impfstoff	NN	2021-03-31	8	94.7519276095273
1	impfstoffs	impfstoff	NN	2021-04-01	6	74.0311177464928
1	impfstoffs	impfstoff	NN	2021-04-02	2	35.7935428448708
1	impfstoffs	impfstoff	NN	2021-04-05	1	20.1017146762619
1	impfstoffs	impfstoff	NN	2021-04-06	7	86.6465316631183
1	impfstoffs	impfstoff	NN	2021-04-07	8	97.4314630552071
1	impfstoffs	impfstoff	NN	2021-04-08	3	36.0932649967516
1	impfstoffs	impfstoff	NN	2021-04-10	1	18.1363125249374
1	impfstoffs	impfstoff	NN	2021-04-11	2	36.0230547550432
1	impfstoffs	impfstoff	NN	2021-04-12	3	35.734279894703
1	impfstoffs	impfstoff	NN	2021-04-13	6	66.4768383615675
1	impfstoffs	impfstoff	NN	2021-04-14	11	150.004772879137
1	impfstoffs	impfstoff	NN	2021-04-15	3	40.6696942994645
1	impfstoffs	impfstoff	NN	2021-04-16	1	12.5808318446016
1	impfstoffs	impfstoff	NN	2021-04-17	1	17.4645033968459
1	impfstoffs	impfstoff	NN	2021-04-19	1	11.0249936606286
1	impfstoffs	impfstoff	NN	2021-04-20	2	22.9384103681615
1	impfstoffs	impfstoff	NN	2021-04-21	1	10.6565500484873
1	impfstoffs	impfstoff	NN	2021-04-22	2	21.8471789830138
1	impfstoffs	impfstoff	NN	2021-04-23	3	34.4419824805116
1	impfstoffs	impfstoff	NN	2021-04-24	2	40.1606425702811
1	impfstoffs	impfstoff	NN	2021-04-26	1	11.3548621519735
1	impfstoffs	impfstoff	NN	2021-04-27	3	33.2634800252802
1	impfstoffs	impfstoff	NN	2021-04-28	3	33.3040997346773
1	impfstoffs	impfstoff	NN	2021-04-29	4	41.3761714628545
1	impfstoffs	impfstoff	NN	2021-04-30	3	31.3423947679096
1	impfstoffs	impfstoff	NN	2021-05-01	1	17.7594657952689
1	impfstoffs	impfstoff	NN	2021-05-02	1	19.8432384165096
1	impfstoffs	impfstoff	NN	2021-05-03	1	12.32741617357
1	impfstoffs	impfstoff	NN	2021-05-04	3	31.9060685342352
1	impfstoffs	impfstoff	NN	2021-05-06	2	21.1537241131301
1	impfstoffs	impfstoff	NN	2021-05-07	4	45.3345120306461
1	impfstoffs	impfstoff	NN	2021-05-11	3	32.0913962966529
1	impfstoffs	impfstoff	NN	2021-05-12	2	23.6834937890038
1	impfstoffs	impfstoff	NN	2021-05-17	1	11.059500110595
1	impfstoffs	impfstoff	NN	2021-05-20	1	10.013819070317
1	impfstoffs	impfstoff	NN	2021-05-24	2	34.2495076633273
1	impfstoffs	impfstoff	NN	2021-05-25	2	22.8128208052926
1	impfstoffs	impfstoff	NN	2021-05-27	4	40.8459189821197
1	impfstoffs	impfstoff	NN	2021-05-28	4	43.4702283273743
1	impfstoffs	impfstoff	NN	2021-05-29	1	25.002500250025
1	impfstoffs	impfstoff	NN	2021-05-31	2	22.7881273856321
1	impfstoffs	impfstoff	NN	2021-06-03	5	65.4561640069645
1	impfstoffs	impfstoff	NN	2021-06-04	1	11.3954919433872
1	impfstoffs	impfstoff	NN	2021-06-07	2	20.1590549435042
1	impfstoffs	impfstoff	NN	2021-06-08	2	24.0908707645238
1	impfstoffs	impfstoff	NN	2021-06-09	3	32.2684737011939
1	impfstoffs	impfstoff	NN	2021-06-12	2	37.5171171847155
1	impfstoffs	impfstoff	NN	2021-06-14	1	12.9165590286748
1	impfstoffs	impfstoff	NN	2021-06-16	8	86.1326442721791
1	impfstoffs	impfstoff	NN	2021-06-17	2	25.3001227055951
1	impfstoffs	impfstoff	NN	2021-06-18	9	93.1368490769103
1	impfstoffs	impfstoff	NN	2021-06-23	1	10.7961047654006
1	impfstoffs	impfstoff	NN	2021-06-27	1	16.0937298828376
1	impfstoffs	impfstoff	NN	2021-06-28	4	43.5502133960456
1	impfstoffs	impfstoff	NN	2021-06-29	1	10.7367562112135
1	impfstoffs	impfstoff	NN	2021-06-30	1	10.9697235629662
1	impfstoffs	impfstoff	NN	2021-07-02	1	11.1359814697268
1	impfstoffs	impfstoff	NN	2021-07-06	4	45.4426683934881
1	impfstoffs	impfstoff	NN	2021-07-13	1	11.5195429045375
1	impfstoffs	impfstoff	NN	2021-07-17	4	65.6221802969404
1	impfstoffs	impfstoff	NN	2021-07-20	1	11.5118514510689
1	impfstoffs	impfstoff	NN	2021-07-21	1	11.3862795331625
1	impfstoffs	impfstoff	NN	2021-07-23	1	11.0301011460275
1	impfstoffs	impfstoff	NN	2021-07-30	3	32.3872653272733
1	impfstoffs	impfstoff	NN	2021-08-06	3	33.7408477950356
1	impfstoffs	impfstoff	NN	2021-08-09	2	24.1648039630279
1	impfstoffs	impfstoff	NN	2021-08-10	1	11.3965308959953
1	impfstoffs	impfstoff	NN	2021-08-13	1	11.1070385303167
1	impfstoffs	impfstoff	NN	2021-08-18	1	11.7278665837897
1	impfstoffs	impfstoff	NN	2021-08-19	2	23.7970586835467
1	impfstoffs	impfstoff	NN	2021-08-23	1	12.3517786561265
1	impfstoffs	impfstoff	NN	2021-08-26	1	11.6222310034634
1	impfstoffs	impfstoff	NN	2021-09-05	1	17.6056338028169
1	impfstoffs	impfstoff	NN	2021-09-10	1	9.51257562497622
1	impfstoffs	impfstoff	NN	2021-09-14	3	30.0619275707958
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-01-29	3	28.3811397865738
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-02-14	1	10.0285814571529
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-04-22	1	11.7417748866919
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-04-28	2	22.1690165824244
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-05-02	1	16.5021947919073
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-05-04	4	38.4796683052592
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-05-05	1	9.64459661474659
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-05-11	4	39.7049919101079
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-05-14	1	9.56050364733214
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-05-15	1	9.78971688138779
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-05-21	4	60.3937673632081
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-05-22	1	10.4489932395014
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-05-25	2	22.8399150355161
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-06-18	2	19.4405023425805
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-07-03	1	10.1297622544799
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-07-08	1	10.2296557720833
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-07-12	5	83.3889259506337
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-07-16	1	10.3474679745866
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-07-17	1	12.1982458922407
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-07-21	1	10.5289757412399
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-07-24	2	24.3789463419391
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-07-27	1	11.7300676824905
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-08-05	1	11.9172466393364
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-08-11	1	12.0205310670625
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-08-18	1	11.3210537636843
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-08-28	1	10.9835795485749
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-09-08	1	11.4323604394599
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-09-09	3	31.4192055130233
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-09-11	1	10.7803926218993
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-09-15	1	10.9518229309269
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-09-21	1	11.2944578095529
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-10-15	2	22.3573600429261
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-10-23	2	21.9396877982426
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-11-09	2	24.4394207857274
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-11-10	1	11.7271789098414
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-11-12	2	22.5708159349961
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-11-18	1	11.4784205693297
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-11-20	3	33.6183421674866
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-11-23	3	44.55533772946
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-12-14	1	10.5780927698736
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-12-17	1	11.7453605825699
1	impfstoffentwicklung	impfstoffentwicklung	NN	2020-12-23	1	12.1908105669946
1	impfstoffentwicklung	impfstoffentwicklung	NN	2021-01-01	2	37.1574547143521
1	impfstoffentwicklung	impfstoffentwicklung	NN	2021-01-06	1	11.9077388394718
1	impfstoffentwicklung	impfstoffentwicklung	NN	2021-01-08	2	21.9370406932105
1	impfstoffentwicklung	impfstoffentwicklung	NN	2021-01-25	1	11.2827340321107
1	impfstoffentwicklung	impfstoffentwicklung	NN	2021-01-27	1	12.0544378412913
1	impfstoffentwicklung	impfstoffentwicklung	NN	2021-02-01	1	10.6572314644102
1	impfstoffentwicklung	impfstoffentwicklung	NN	2021-02-05	1	10.658140154543
1	impfstoffentwicklung	impfstoffentwicklung	NN	2021-02-08	1	10.8581169853524
1	impfstoffentwicklung	impfstoffentwicklung	NN	2021-02-22	1	10.9290811921442
1	impfstoffentwicklung	impfstoffentwicklung	NN	2021-04-09	1	13.5492175326875
1	impfstoffentwicklung	impfstoffentwicklung	NN	2021-04-13	1	11.0794730602613
1	impfstoffentwicklung	impfstoffentwicklung	NN	2021-04-16	2	25.1616636892031
1	impfstoffentwicklung	impfstoffentwicklung	NN	2021-04-24	1	20.0803212851406
1	impfstoffentwicklung	impfstoffentwicklung	NN	2021-05-06	1	10.5768620565651
1	impfstoffentwicklung	impfstoffentwicklung	NN	2021-05-07	1	11.3336280076615
1	impfstoffentwicklung	impfstoffentwicklung	NN	2021-05-19	2	20.6325953741721
1	impfstoffentwicklung	impfstoffentwicklung	NN	2021-06-02	1	11.4081020340646
1	impfstoffentwicklung	impfstoffentwicklung	NN	2021-07-28	1	10.8712195334073
1	impfen	impfen	VVFIN	2020-01-29	1	9.46037992885794
1	impfen	impfen	VVFIN	2020-03-02	1	10.3269512774439
1	impfen	impfen	VVFIN	2020-04-24	1	11.9460040616414
1	impfen	impfen	VVFIN	2020-05-15	1	9.78971688138779
1	impfen	impfen	VVFIN	2020-06-05	1	9.66930961129375
1	impfen	impfen	VVFIN	2020-07-15	1	9.96452628642034
1	impfen	impfen	VVFIN	2020-08-21	1	11.3825210007512
1	impfen	impfen	VVFIN	2020-09-20	1	16.9362350749428
1	impfen	impfen	VVFIN	2020-09-21	1	11.2944578095529
1	impfen	impfen	VVFIN	2020-10-12	3	35.0852571749351
1	impfen	impfen	VVFIN	2020-10-30	2	22.3616095886582
1	impfen	impfen	VVFIN	2020-11-08	4	73.4821346560118
1	impfen	impfen	VVFIN	2020-11-09	3	36.6591311785911
1	impfen	impfen	VVFIN	2020-11-22	3	53.5838676835694
1	impfen	impfen	VVFIN	2020-11-23	1	14.8517792431533
1	impfen	impfen	VVFIN	2020-12-02	1	10.4858074596034
1	impfen	impfen	VVFIN	2020-12-03	1	10.7443699501461
1	impfen	impfen	VVFIN	2020-12-07	1	16.6936547418326
1	impfen	impfen	VVFIN	2020-12-09	2	22.620596052706
1	impfen	impfen	VVFIN	2020-12-10	1	12.2995178588999
1	impfen	impfen	VVFIN	2020-12-15	2	25.4511211218854
1	impfen	impfen	VVFIN	2020-12-17	1	11.7453605825699
1	impfen	impfen	VVFIN	2020-12-18	7	74.2004897232322
